File,Point,Meaning,Example Answers,Funder,DMP Section,DMP Question
long_term,"1. List which datasets will be preserved or not for some years after the end of the project and explain why (legal, contractual restrictions etc..).","Every funder or institution might requires to preserve the data, after the end of the project, for different number of years. Check requirements of your funder or institute about data preservation after the project.","* All the generated datasets will be stored for long term.
* All relevant data for reuse and experiment replicability will be preserved for 10 years after the end of the project.
* Dataset [Name] will be deleted after [X] years because of the following [contractual, legal, ethical...] reasons: [explain].",ERC,Allocation of resources and data security,secure storage in repositories for long term preservation and curation
long_term,"1. List which datasets will be preserved or not for some years after the end of the project and explain why (legal, contractual restrictions etc..).","Every funder or institution might requires to preserve the data, after the end of the project, for different number of years. Check requirements of your funder or institute about data preservation after the project.","* All the generated datasets will be stored for long term.
* All relevant data for reuse and experiment replicability will be preserved for 10 years after the end of the project.
* Dataset [Name] will be deleted after [X] years because of the following [contractual, legal, ethical...] reasons: [explain].",H2020,Allocation of resources,Describe costs and potential value of long term preservation
long_term,"1. List which datasets will be preserved or not for some years after the end of the project and explain why (legal, contractual restrictions etc..).","Every funder or institution might requires to preserve the data, after the end of the project, for different number of years. Check requirements of your funder or institute about data preservation after the project.","* All the generated datasets will be stored for long term.
* All relevant data for reuse and experiment replicability will be preserved for 10 years after the end of the project.
* Dataset [Name] will be deleted after [X] years because of the following [contractual, legal, ethical...] reasons: [explain].",HorizonEurope,Allocation of resources,"How will long term preservation be ensured? Discuss the necessary resources to accomplish this (costs and potential value, who decides and how, **what data will be kept and for how long**)?"
long_term,"1. List which datasets will be preserved or not for some years after the end of the project and explain why (legal, contractual restrictions etc..).","Every funder or institution might requires to preserve the data, after the end of the project, for different number of years. Check requirements of your funder or institute about data preservation after the project.","* All the generated datasets will be stored for long term.
* All relevant data for reuse and experiment replicability will be preserved for 10 years after the end of the project.
* Dataset [Name] will be deleted after [X] years because of the following [contractual, legal, ethical...] reasons: [explain].",ScienceEurope,"5b. How will data for preservation be selected, and where data will be preserved long-term (for example a data repository or archive)?","â€¢ Indicate what data must be retained or destroyed for contractual, legal, or regulatory purposes. â€¢ Indicate how it will be decided what data to keep. Describe the data to be preserved long-term. â€¢ Explain the foreseeable research uses (and/ or users) for the data."
long_term,2. Where will datasets be stored for long term (archived) after the end of the project?,Check the website or ask the IT Team in your department or Institute for information about long term storage and data archive.,"* All datasets will also be stored for long term and archived in the [X center] of [University Name].
* Datasets to which data sharing restrictions apply will be stored in-house according to the following secure measures: [specify].",FWO,Data preservation after the end of the project,Where will these data be archived (=stored for the long term)?
long_term,2. Where will datasets be stored for long term (archived) after the end of the project?,Check the website or ask the IT Team in your department or Institute for information about long term storage and data archive.,"* All datasets will also be stored for long term and archived in the [X center] of [University Name].
* Datasets to which data sharing restrictions apply will be stored in-house according to the following secure measures: [specify].",BELSPO,Data preservation after the end of the project,Where will these data be archived (=stored for the long term)?
long_term,2. Where will datasets be stored for long term (archived) after the end of the project?,Check the website or ask the IT Team in your department or Institute for information about long term storage and data archive.,"* All datasets will also be stored for long term and archived in the [X center] of [University Name].
* Datasets to which data sharing restrictions apply will be stored in-house according to the following secure measures: [specify].",ERC,Allocation of resources and data security,secure storage in repositories for long term preservation and curation
long_term,2. Where will datasets be stored for long term (archived) after the end of the project?,Check the website or ask the IT Team in your department or Institute for information about long term storage and data archive.,"* All datasets will also be stored for long term and archived in the [X center] of [University Name].
* Datasets to which data sharing restrictions apply will be stored in-house according to the following secure measures: [specify].",H2020,Allocation of resources,Describe costs and potential value of long term preservation
long_term,2. Where will datasets be stored for long term (archived) after the end of the project?,Check the website or ask the IT Team in your department or Institute for information about long term storage and data archive.,"* All datasets will also be stored for long term and archived in the [X center] of [University Name].
* Datasets to which data sharing restrictions apply will be stored in-house according to the following secure measures: [specify].",HorizonEurope,Allocation of resources,"How will long term preservation be ensured? Discuss the necessary resources to accomplish this (costs and potential value, who decides and how, what data will be kept and for how long)?"
long_term,2. Where will datasets be stored for long term (archived) after the end of the project?,Check the website or ask the IT Team in your department or Institute for information about long term storage and data archive.,"* All datasets will also be stored for long term and archived in the [X center] of [University Name].
* Datasets to which data sharing restrictions apply will be stored in-house according to the following secure measures: [specify].",ScienceEurope,"5b. How will data for preservation be selected, and where data will be preserved long-term (for example a data repository or archive)?","Indicate where the data will be deposited. If no established repository is proposed, demonstrate in the DMP that the data can be curated effectively beyond the lifetime of the grant. It is recommended to demonstrate that the repositories policies and procedures (including any metadata standards, and costs involved) have been checked."
long_term,3. Estimate the costs for long term preservation (or archiving).,"Specify the costs charged to your research team.

Multiply the cost in â‚¬/TB/Year, by the number of years and the volume of data which you are going to generate (as specified in the section about data volume).","* Long term preservation of [X]TB for 10 years at [University Name] will cost about 2000â‚¬.
* The chosen data repositories preserve the data for free.",FWO,Data preservation after the end of the project,What are the expected costs for data preservation during these 5 years? How will the costs be covered?
long_term,3. Estimate the costs for long term preservation (or archiving).,"Specify the costs charged to your research team.

Multiply the cost in â‚¬/TB/Year, by the number of years and the volume of data which you are going to generate (as specified in the section about data volume).","* Long term preservation of [X]TB for 10 years at [University Name] will cost about 2000â‚¬.
* The chosen data repositories preserve the data for free.",BELSPO,Data preservation after the end of the project,What are the expected costs for data preservation? How will the costs be covered?
long_term,3. Estimate the costs for long term preservation (or archiving).,"Specify the costs charged to your research team.

Multiply the cost in â‚¬/TB/Year, by the number of years and the volume of data which you are going to generate (as specified in the section about data volume).","* Long term preservation of [X]TB for 10 years at [University Name] will cost about 2000â‚¬.
* The chosen data repositories preserve the data for free.",ERC,Allocation of resources and data security,secure storage in repositories for long term preservation and curation
long_term,3. Estimate the costs for long term preservation (or archiving).,"Specify the costs charged to your research team.

Multiply the cost in â‚¬/TB/Year, by the number of years and the volume of data which you are going to generate (as specified in the section about data volume).","* Long term preservation of [X]TB for 10 years at [University Name] will cost about 2000â‚¬.
* The chosen data repositories preserve the data for free.",H2020,Allocation of resources,Describe costs and potential value of long term preservation
long_term,3. Estimate the costs for long term preservation (or archiving).,"Specify the costs charged to your research team.

Multiply the cost in â‚¬/TB/Year, by the number of years and the volume of data which you are going to generate (as specified in the section about data volume).","* Long term preservation of [X]TB for 10 years at [University Name] will cost about 2000â‚¬.
* The chosen data repositories preserve the data for free.",HorizonEurope,Allocation of resources,"What will the costs be for making data or other research outputs FAIR in your project (e.g. direct and indirect costs related to storage, archiving, re-use, security, etc.)?"
long_term,3. Estimate the costs for long term preservation (or archiving).,"Specify the costs charged to your research team.

Multiply the cost in â‚¬/TB/Year, by the number of years and the volume of data which you are going to generate (as specified in the section about data volume).","* Long term preservation of [X]TB for 10 years at [University Name] will cost about 2000â‚¬.
* The chosen data repositories preserve the data for free.",ScienceEurope,"6b. What resources (for example financial and time) will be dedicated to data management and ensuring that data will be FAIR (Findable, Accessible, Interoperable, Re-usable)?","Indicate whether additional resources will be needed to prepare data for deposit or to meet any charges from data repositories. If yes, explain how much is needed and how such costs will be covered."
long_term,4. How will these costs (for long term preservation) be covered?,Check possible funding for covering costs of data storage.,* These costs will be covered by [Name] funding.,FWO,Data preservation after the end of the project,What are the expected costs for data preservation during these 5 years? How will the costs be covered?
long_term,4. How will these costs (for long term preservation) be covered?,Check possible funding for covering costs of data storage.,* These costs will be covered by [Name] funding.,BELSPO,Data preservation after the end of the project,What are the expected costs for data preservation? How will the costs be covered?
long_term,4. How will these costs (for long term preservation) be covered?,Check possible funding for covering costs of data storage.,* These costs will be covered by [Name] funding.,ERC,Allocation of resources and data security,secure storage in repositories for long term preservation and curation
long_term,4. How will these costs (for long term preservation) be covered?,Check possible funding for covering costs of data storage.,* These costs will be covered by [Name] funding.,H2020,Allocation of resources,Describe costs and potential value of long term preservation
long_term,4. How will these costs (for long term preservation) be covered?,Check possible funding for covering costs of data storage.,* These costs will be covered by [Name] funding.,HorizonEurope,Allocation of resources,How will these be covered? Note that costs related to research data/output management are eligible as part of the Horizon Europe grant (if compliant with the Grant Agreement conditions)
long_term,4. How will these costs (for long term preservation) be covered?,Check possible funding for covering costs of data storage.,* These costs will be covered by [Name] funding.,ScienceEurope,"6b. What resources (for example financial and time) will be dedicated to data management and ensuring that data will be FAIR (Findable, Accessible, Interoperable, Re-usable)?","Indicate whether additional resources will be needed to prepare data for deposit or to meet any charges from data repositories. If yes, explain how much is needed and how such costs will be covered."
long_term,5. Data security: are the datasets safely stored in repositories for long term preservation and curation?,,* The archiving system of [University Name] will guarantee data security.,ERC,Allocation of resources and data security,secure storage in repositories for long term preservation and curation
long_term,5. Data security: are the datasets safely stored in repositories for long term preservation and curation?,,* The archiving system of [University Name] will guarantee data security.,H2020,Data security,Address data recovery as well as secure storage and transfer of sensitive data
long_term,5. Data security: are the datasets safely stored in repositories for long term preservation and curation?,,* The archiving system of [University Name] will guarantee data security.,HorizonEurope,Data security,What provisions are or will be in place for data security (including data recovery as well as secure storage/archiving and transfer of sensitive data)?
responsibilities,1. Describe data quality assurance processes and who will be responsible for it.,"Explain how the consistency and quality of data collection will be controlled and documented. This may include processes such as calibration, repeated samples or measurements, standardised data capture, data entry validation, peer review of data, or representation with controlled vocabularies (Science Europe).

People responsible for quality assurance will ensure that appropriate quality documents, such as Standard Operating Procedures (SOPs), working instructions, conventions, guidelines, forms, templates, logs, tabs, and labels, are determined, developed and implemented.

<!--",,ERC,Increase data reuse,data quality assurance procedures
responsibilities,1. Describe data quality assurance processes and who will be responsible for it.,"Explain how the consistency and quality of data collection will be controlled and documented. This may include processes such as calibration, repeated samples or measurements, standardised data capture, data entry validation, peer review of data, or representation with controlled vocabularies (Science Europe).

People responsible for quality assurance will ensure that appropriate quality documents, such as Standard Operating Procedures (SOPs), working instructions, conventions, guidelines, forms, templates, logs, tabs, and labels, are determined, developed and implemented.

<!--",,H2020,Increase data re-use (through clarifying licences),Describe data quality assurance processes
responsibilities,1. Describe data quality assurance processes and who will be responsible for it.,"Explain how the consistency and quality of data collection will be controlled and documented. This may include processes such as calibration, repeated samples or measurements, standardised data capture, data entry validation, peer review of data, or representation with controlled vocabularies (Science Europe).

People responsible for quality assurance will ensure that appropriate quality documents, such as Standard Operating Procedures (SOPs), working instructions, conventions, guidelines, forms, templates, logs, tabs, and labels, are determined, developed and implemented.

<!--",,HorizonEurope,Increase data reuse,Describe all relevant data quality assurance processes.
responsibilities,1. Describe data quality assurance processes and who will be responsible for it.,"Explain how the consistency and quality of data collection will be controlled and documented. This may include processes such as calibration, repeated samples or measurements, standardised data capture, data entry validation, peer review of data, or representation with controlled vocabularies (Science Europe).

People responsible for quality assurance will ensure that appropriate quality documents, such as Standard Operating Procedures (SOPs), working instructions, conventions, guidelines, forms, templates, logs, tabs, and labels, are determined, developed and implemented.

<!--",,ScienceEurope,"2b. What data quality control measures will be used? 6a. Who (for example role, position, and institution) will be responsible for data management (i.e. the data steward)?","â€¢ Explain how the consistency and quality of data collection will be controlled and documented. This may include processes such as calibration, repeated samples or measurements, standardised data capture, data entry validation, peer review of data, or representation with controlled vocabularies. â€¢ Outline the roles and responsibilities for data management/stewardship activities for example data capture, metadata production, data quality, storage and backup, data archiving, and data sharing. Name responsible individual(s) where possible."
responsibilities,2. Who will be responsible for the data documentation and metadata?,,"* The experimentalist [PhD student, PostDoc...] will manage day to day operations.
* The PI (and/or dedicated people from his/her research team) bears the overall responsibility for documentation and metadata.",FWO,Responsibilities,Who will be responsible for the data documentation and metadata?
responsibilities,2. Who will be responsible for the data documentation and metadata?,,"* The experimentalist [PhD student, PostDoc...] will manage day to day operations.
* The PI (and/or dedicated people from his/her research team) bears the overall responsibility for documentation and metadata.",BELSPO,Responsibilities,Who will be responsible for the data documentation and metadata?
responsibilities,2. Who will be responsible for the data documentation and metadata?,,"* The experimentalist [PhD student, PostDoc...] will manage day to day operations.
* The PI (and/or dedicated people from his/her research team) bears the overall responsibility for documentation and metadata.",H2020,Allocation of resources,Clearly identify responsibilities for data management in your project
responsibilities,2. Who will be responsible for the data documentation and metadata?,,"* The experimentalist [PhD student, PostDoc...] will manage day to day operations.
* The PI (and/or dedicated people from his/her research team) bears the overall responsibility for documentation and metadata.",HorizonEurope,Allocation of resources,Who will be responsible for data management in your project?
responsibilities,3. Who will be responsible for data storage and backup during the project?,,* The research and the IT team will be responsible for data storage and backup.,FWO,Responsibilities,Who will be responsible for data storage and backup during the poject?
responsibilities,3. Who will be responsible for data storage and backup during the project?,,* The research and the IT team will be responsible for data storage and backup.,BELSPO,Responsibilities,Who will be responsible for data storage and backup during the poject?
responsibilities,3. Who will be responsible for data storage and backup during the project?,,* The research and the IT team will be responsible for data storage and backup.,H2020,Allocation of resources,Clearly identify responsibilities for data management in your project
responsibilities,3. Who will be responsible for data storage and backup during the project?,,* The research and the IT team will be responsible for data storage and backup.,HorizonEurope,Allocation of resources,Who will be responsible for data management in your project?
responsibilities,4. Who will be responsible for ensuring data preservation and sharing?,,"* The the repositories [Names] holding the datasets will be responsible for data preservation and sharing, as outlined in the terms and conditions by which they offer their services. The Principal Investigator is responsible for local data preservation and sharing, with the support of the IT Team.
* Local data preservation will be the responsibility of the IT Team of [Institute Name]; the PI bears the overall responsibility for data sharing.",FWO,Responsibilities,Who will be responsible for data storage and backup during the poject?
responsibilities,4. Who will be responsible for ensuring data preservation and sharing?,,"* The the repositories [Names] holding the datasets will be responsible for data preservation and sharing, as outlined in the terms and conditions by which they offer their services. The Principal Investigator is responsible for local data preservation and sharing, with the support of the IT Team.
* Local data preservation will be the responsibility of the IT Team of [Institute Name]; the PI bears the overall responsibility for data sharing.",BELSPO,Responsibilities,Who will be responsible for data storage and backup during the poject?
responsibilities,4. Who will be responsible for ensuring data preservation and sharing?,,"* The the repositories [Names] holding the datasets will be responsible for data preservation and sharing, as outlined in the terms and conditions by which they offer their services. The Principal Investigator is responsible for local data preservation and sharing, with the support of the IT Team.
* Local data preservation will be the responsibility of the IT Team of [Institute Name]; the PI bears the overall responsibility for data sharing.",H2020,Allocation of resources,Clearly identify responsibilities for data management in your project
responsibilities,4. Who will be responsible for ensuring data preservation and sharing?,,"* The the repositories [Names] holding the datasets will be responsible for data preservation and sharing, as outlined in the terms and conditions by which they offer their services. The Principal Investigator is responsible for local data preservation and sharing, with the support of the IT Team.
* Local data preservation will be the responsibility of the IT Team of [Institute Name]; the PI bears the overall responsibility for data sharing.",HorizonEurope,Allocation of resources,Who will be responsible for data management in your project?
responsibilities,5. Who bears the end responsibility for updating and implementing this DMP?,,"* The Principal Investigator bears overall responsibility for all data management during and after data collection, including updating and implementing the DMP",FWO,Responsibilities,Who bears the end responsibility for updating and implementing this DMP?
responsibilities,5. Who bears the end responsibility for updating and implementing this DMP?,,"* The Principal Investigator bears overall responsibility for all data management during and after data collection, including updating and implementing the DMP",BELSPO,Responsibilities,Who bears the end responsibility for updating and implementing this DMP?
responsibilities,5. Who bears the end responsibility for updating and implementing this DMP?,,"* The Principal Investigator bears overall responsibility for all data management during and after data collection, including updating and implementing the DMP",H2020,Allocation of resources,Clearly identify responsibilities for data management in your project
responsibilities,5. Who bears the end responsibility for updating and implementing this DMP?,,"* The Principal Investigator bears overall responsibility for all data management during and after data collection, including updating and implementing the DMP",HorizonEurope,Allocation of resources,Who will be responsible for data management in your project?
responsibilities,5. Who bears the end responsibility for updating and implementing this DMP?,,"* The Principal Investigator bears overall responsibility for all data management during and after data collection, including updating and implementing the DMP",ScienceEurope,"6a. Who (for example role, position, and institution) will be responsible for data management (i.e. the data steward)?","â€¢ For collaborative projects, explain the co-ordination of data management responsibilities across partners. â€¢ Indicate who is responsible for implementing the DMP, and for ensuring it is reviewed and, if necessary, revised. â€¢ Consider regular updates of the DMP."
ethical_legal_issues,"1. Will you use personal/sensitive data? If so, shortly describe the kind of personal data you will use AND add the reference to your file in your host institution's privacy register.","Before starting a project, you should contact your Data Protection Officers (DPO) to be informed of GDPR compliance requirements for your institution.

You should inform your local legal office of your projectâ€™s setup and identify the necessary agreements to be signed.

The proposal for processing of personal/sensitive data has to be submitted and approved by the appropriate Privacy Registry Reference. Write here the reference to your file.","* Privacy Registry Reference:
* Short description of the kind of personal data that will be used.",FWO,Ethical and Legal issues,"Will you use personal/sensitive data? If so, shortly describe the kind of personal data you will use AND add the reference to your file in your host institution's privacy register."
ethical_legal_issues,"1. Will you use personal/sensitive data? If so, shortly describe the kind of personal data you will use AND add the reference to your file in your host institution's privacy register.","Before starting a project, you should contact your Data Protection Officers (DPO) to be informed of GDPR compliance requirements for your institution.

You should inform your local legal office of your projectâ€™s setup and identify the necessary agreements to be signed.

The proposal for processing of personal/sensitive data has to be submitted and approved by the appropriate Privacy Registry Reference. Write here the reference to your file.","* Privacy Registry Reference:
* Short description of the kind of personal data that will be used.",BELSPO,Ethical and Legal issues,"Will you use personal/sensitive data? If so, shortly describe the kind of personal data you will use AND add the reference to your file in your host institution's privacy register."
ethical_legal_issues,"1. Will you use personal/sensitive data? If so, shortly describe the kind of personal data you will use AND add the reference to your file in your host institution's privacy register.","Before starting a project, you should contact your Data Protection Officers (DPO) to be informed of GDPR compliance requirements for your institution.

You should inform your local legal office of your projectâ€™s setup and identify the necessary agreements to be signed.

The proposal for processing of personal/sensitive data has to be submitted and approved by the appropriate Privacy Registry Reference. Write here the reference to your file.","* Privacy Registry Reference:
* Short description of the kind of personal data that will be used.",H2020,Ethical aspects,Ethical aspects
ethical_legal_issues,"1. Will you use personal/sensitive data? If so, shortly describe the kind of personal data you will use AND add the reference to your file in your host institution's privacy register.","Before starting a project, you should contact your Data Protection Officers (DPO) to be informed of GDPR compliance requirements for your institution.

You should inform your local legal office of your projectâ€™s setup and identify the necessary agreements to be signed.

The proposal for processing of personal/sensitive data has to be submitted and approved by the appropriate Privacy Registry Reference. Write here the reference to your file.","* Privacy Registry Reference:
* Short description of the kind of personal data that will be used.",HorizonEurope,Ethics,Will informed consent for data sharing and long term preservation be included in questionnaires dealing with personal data?
ethical_legal_issues,"1. Will you use personal/sensitive data? If so, shortly describe the kind of personal data you will use AND add the reference to your file in your host institution's privacy register.","Before starting a project, you should contact your Data Protection Officers (DPO) to be informed of GDPR compliance requirements for your institution.

You should inform your local legal office of your projectâ€™s setup and identify the necessary agreements to be signed.

The proposal for processing of personal/sensitive data has to be submitted and approved by the appropriate Privacy Registry Reference. Write here the reference to your file.","* Privacy Registry Reference:
* Short description of the kind of personal data that will be used.",ScienceEurope,"4a. If personal data are processed, how will compliance with legislation on personal data and on security be ensured?","If personal data are processed, how will compliance with legislation on personal data and on security be ensured? Ensure that when dealing with personal data data protection laws (for example GDPR) are complied with: â€º Consider anonymisation of personal data for preservation and/or sharing (truly anonymous data are no longer considered personal data).  â€º Consider pseudonymisation of personal data (the main difference with anonymisation is that pseudonymisation is reversible). â€º Consider encryption which is seen as a special case of pseudonymisation (the encryption key must be stored separately from the data, for instance by a trusted third party). â€º Explain whether there is a managed access procedure in place for authorised users of personal data."
ethical_legal_issues,2. Will informed consent for data sharing and long term preservation be included in questionnaires dealing with personal data?,,* No/Yes/Not applicable,HorizonEurope,Ethics,Will informed consent for data sharing and long term preservation be included in questionnaires dealing with personal data?
ethical_legal_issues,2. Will informed consent for data sharing and long term preservation be included in questionnaires dealing with personal data?,,* No/Yes/Not applicable,ScienceEurope,"4a. If personal data are processed, how will compliance with legislation on personal data and on security be ensured?",â€º Gain informed consent for preservation and/or sharing of personal data.
ethical_legal_issues,"3. Are there any ethical issues concerning the creation and/or use of the data (e.g. experiments on humans or animals, dual use)? If so, add the reference to the formal approval by the relevant ethical review committee(s).","The proposal has to be submitted and approved by the appropriate Ethics Committee. Write here the reference to your file.

<!--",,FWO,Ethical and Legal issues,"Are there any ethical issues concerning the creation and/or use of the data (e.g. experiments on humans or animals, dual use)? If so, add the reference to the formal approval by the relevant ethical review committee(s)."
ethical_legal_issues,"3. Are there any ethical issues concerning the creation and/or use of the data (e.g. experiments on humans or animals, dual use)? If so, add the reference to the formal approval by the relevant ethical review committee(s).","The proposal has to be submitted and approved by the appropriate Ethics Committee. Write here the reference to your file.

<!--",,BELSPO,Ethical and Legal issues,"Are there any ethical issues concerning the creation and/or use of the data (e.g. experiments on humans or animals, dual use)? If so, add the reference to the formal approval by the relevant ethical review committee(s)."
ethical_legal_issues,"3. Are there any ethical issues concerning the creation and/or use of the data (e.g. experiments on humans or animals, dual use)? If so, add the reference to the formal approval by the relevant ethical review committee(s).","The proposal has to be submitted and approved by the appropriate Ethics Committee. Write here the reference to your file.

<!--",,H2020,Ethical aspects,Ethical aspects
ethical_legal_issues,"3. Are there any ethical issues concerning the creation and/or use of the data (e.g. experiments on humans or animals, dual use)? If so, add the reference to the formal approval by the relevant ethical review committee(s).","The proposal has to be submitted and approved by the appropriate Ethics Committee. Write here the reference to your file.

<!--",,HorizonEurope,Ethics,"Are there, or could there be, any ethics or legal issues that can have an impact on data sharing? These can also be discussed in the context of the ethics review. If relevant, include references to ethics deliverables and ethics chapter in the Description of the Action (DoA)."
ethical_legal_issues,"3. Are there any ethical issues concerning the creation and/or use of the data (e.g. experiments on humans or animals, dual use)? If so, add the reference to the formal approval by the relevant ethical review committee(s).","The proposal has to be submitted and approved by the appropriate Ethics Committee. Write here the reference to your file.

<!--",,ScienceEurope,"4c. What ethical issues and codes of conduct are there, and how will they be taken into account?","â€¢ Consider whether ethical issues can affect how data are stored and transferred, who can see or use them, and how long they are kept. Demonstrate awareness of these aspects and respective planning. â€¢ Follow the national and international codes of conducts and institutional ethical guidelines, and check if ethical review (for example by an ethics committee) is required for data collection in the research project."
ethical_legal_issues,"4. Will Intellectual property restrictions be claimed for your data? If so, for what data and which restrictions will be asserted?",Consult with the Legal Team of the TechTransfer Office.,"* If there is substantial potential, the invention will be IP protected (mostly patent protection); data will be made public after the IP application becomes public (X months after IP application).
* If there is substantial potential, the invention will be IP protected. Data will be under embargo until IP application becomes public (X months after IP application). The Legal Team of the TechTransfer Office will be consulted.",FWO,Ethical and Legal issues,"Does your work possibly result in research data with potential for tech transfer and valorization? Will IP restrictions be claimed for the data you created? If so, for what data and which restrictions will be asserted?"
ethical_legal_issues,"4. Will Intellectual property restrictions be claimed for your data? If so, for what data and which restrictions will be asserted?",Consult with the Legal Team of the TechTransfer Office.,"* If there is substantial potential, the invention will be IP protected (mostly patent protection); data will be made public after the IP application becomes public (X months after IP application).
* If there is substantial potential, the invention will be IP protected. Data will be under embargo until IP application becomes public (X months after IP application). The Legal Team of the TechTransfer Office will be consulted.",BELSPO,Ethical and Legal issues,"Does your work possibly result in research data with potential for tech transfer and valorization? Will IP restrictions be claimed for the data you created? If so, for what data and which restrictions will be asserted?"
ethical_legal_issues,"4. Will Intellectual property restrictions be claimed for your data? If so, for what data and which restrictions will be asserted?",Consult with the Legal Team of the TechTransfer Office.,"* If there is substantial potential, the invention will be IP protected (mostly patent protection); data will be made public after the IP application becomes public (X months after IP application).
* If there is substantial potential, the invention will be IP protected. Data will be under embargo until IP application becomes public (X months after IP application). The Legal Team of the TechTransfer Office will be consulted.",H2020,Ethical aspects,Ethical aspects
ethical_legal_issues,"4. Will Intellectual property restrictions be claimed for your data? If so, for what data and which restrictions will be asserted?",Consult with the Legal Team of the TechTransfer Office.,"* If there is substantial potential, the invention will be IP protected (mostly patent protection); data will be made public after the IP application becomes public (X months after IP application).
* If there is substantial potential, the invention will be IP protected. Data will be under embargo until IP application becomes public (X months after IP application). The Legal Team of the TechTransfer Office will be consulted.",ScienceEurope,"4b. How will other legal issues, such as intellectual property rights and ownership, be managed? What legislation is applicable?","Indicate whether intellectual property rights (for example Database Directive, sui generis rights) are affected. If so, explain which and how will they be dealt with."
ethical_legal_issues,"5. Do existing 3rd party agreements restrict dissemination or exploitation of the data you (re)use? If so, to what data do they relate and what restrictions are in place?",,"* Because of 3rd party agreements, the following restrictions are in place for dataset [Name]: [explain].",FWO,Ethical and Legal issues,"Do existing 3rd party agreements restrict dissemination or exploitation of the data you (re)use? If so, to what data do they relate and what restrictions are in place?"
ethical_legal_issues,"5. Do existing 3rd party agreements restrict dissemination or exploitation of the data you (re)use? If so, to what data do they relate and what restrictions are in place?",,"* Because of 3rd party agreements, the following restrictions are in place for dataset [Name]: [explain].",BELSPO,Ethical and Legal issues,"Do existing 3rd party agreements restrict dissemination or exploitation of the data you (re)use? If so, to what data do they relate and what restrictions are in place?"
ethical_legal_issues,"5. Do existing 3rd party agreements restrict dissemination or exploitation of the data you (re)use? If so, to what data do they relate and what restrictions are in place?",,"* Because of 3rd party agreements, the following restrictions are in place for dataset [Name]: [explain].",HorizonEurope,Increase data reuse,"Will the data produced in the project be useable by third parties, in particular after the end of the project?"
ethical_legal_issues,"5. Do existing 3rd party agreements restrict dissemination or exploitation of the data you (re)use? If so, to what data do they relate and what restrictions are in place?",,"* Because of 3rd party agreements, the following restrictions are in place for dataset [Name]: [explain].",ScienceEurope,"4b. How will other legal issues, such as intellectual property rights and ownership, be managed? What legislation is applicable?",Indicate whether there are any restrictions on the re-use of third-party data.
other,1. Indicate whether other national/funder/sectorial/departmental procedures for data management are used.,,,H2020,Other,indicates whether other national/funder/sectorial/departmental procedures for data management are used
other,1. Indicate whether other national/funder/sectorial/departmental procedures for data management are used.,,,HorizonEurope,Other issues,"Do you, or will you, make use of other national/funder/sectorial/departmental procedures for data management? If yes, which ones (please list and briefly describe them)?"
other,"2. If some of the questions in this DMP can be applied to other research outputs, such as physical materials, step-by-step protocols and software, specify here how these other outputs will be managed, shared and made available for reuse during and after the project.",,,HorizonEurope,Other research output,"In addition to the management of data, beneficiaries should also consider and plan for the management of other research outputs that may be generated or re-used throughout their projects. Such outputs can be either digital (e.g. software, workflows, protocols, models, etc.) or physical (e.g. new materials, antibodies, reagents, samples, etc.). Beneficiaries should consider which of the questions pertaining to FAIR data above, can apply to the management of other research outputs, and should strive to provide sufficient detail on how their research outputs will be managed and shared, or made available for re-use, in line with the FAIR principles."
project_admin_info,1. Name applicant.,,,FWO,Project information,Name applicant
project_admin_info,1. Name applicant.,,,BELSPO,General Information,Name applicant
project_admin_info,1. Name applicant.,,,ScienceEurope,Administrative information,"Provide information such as name of applicant, project number, funding programme, version of DMP."
project_admin_info,2. Project number.,"Number given to the project application by the funder.

<!--",,FWO,Project information,FWO Project Number & Title
project_admin_info,2. Project number.,"Number given to the project application by the funder.

<!--",,BELSPO,General Information,"BELSPO Project Code, Title and Acronym"
project_admin_info,2. Project number.,"Number given to the project application by the funder.

<!--",,ERC,Project information,Project number
project_admin_info,2. Project number.,"Number given to the project application by the funder.

<!--",,H2020,Project information,Project number
project_admin_info,2. Project number.,"Number given to the project application by the funder.

<!--",,ScienceEurope,Administrative information,"Provide information such as name of applicant, project number, funding programme, version of DMP."
project_admin_info,3. Project title.,,,FWO,Project information,FWO Project Number & Title
project_admin_info,3. Project title.,,,BELSPO,General Information,"BELSPO Project Code, Title and Acronym"
project_admin_info,3. Project title.,,,H2020,Project information,Project title
project_admin_info,4. Project acronym.,,,BELSPO,General Information,"BELSPO Project Code, Title and Acronym"
project_admin_info,4. Project acronym.,,,ERC,Project information,Project acronym
project_admin_info,4. Project acronym.,,,H2020,Project information,Project acronym
project_admin_info,5. Affiliation.,,,FWO,Project information,Affiliation
project_admin_info,5. Affiliation.,,,BELSPO,General Information,Affiliation
dmp_version_info,1. Version number.,,v1.1,H2020,Versioning information,Version number
dmp_version_info,1. Version number.,,v1.1,ScienceEurope,Administrative information,"Provide information such as name of applicant, project number, funding programme, version of DMP."
dmp_version_info,2. Changes in this version.,"Describe the changes made in this DMP version compared to the previous one.

<!--",,H2020,Versioning information,Description
dmp_version_info,2. Changes in this version.,"Describe the changes made in this DMP version compared to the previous one.

<!--",,HorizonEurope,,
dmp_version_info,3. Completion date of first version.,"When was the first version of the DMP completed?

<!--",,H2020,Versioning information,Date of the version
dmp_version_info,3. Completion date of first version.,"When was the first version of the DMP completed?

<!--",,HorizonEurope,,
